Client_Id,Job,Marital_Status,Qualifications,Age,Country,Name,Gender
44837270,housemaid,single,university.degree,35,France,Tsao,Male
44790314,services,married,basic.4y,55,Germany,Franklin,Female
44742449,services,single,university.degree,45,France,Clark,Male
44545963,admin.,divorced,university.degree,48,Germany,McGregor,Female
44239167,services,married,basic.6y,34,France,Pan,Male
44986591,services,divorced,university.degree,46,Germany,Kenniff,Male
39878339,admin.,married,basic.6y,34,France,Spencer,Male
45507943,blue-collar,married,professional.course,51,Spain,Lees,Male
46028689,technician,married,university.degree,37,Spain,David,Male
46028685,services,divorced,basic.4y,54,France,Hsing,Female
45576234,blue-collar,married,high.school,45,France,Burke,Male
45414550,services,single,high.school,39,France,Watson,Female
45347510,blue-collar,married,basic.9y,39,Germany,Hawkins,Female
43190836,housemaid,single,basic.6y,39,Spain,Ginn,Female
45954992,blue-collar,married,basic.9y,39,Spain,Sozonov,Male
45954990,retired,married,basic.6y,32,Spain,Sun,Male
45954991,blue-collar,single,high.school,41,Spain,Hunter,Male
45954989,blue-collar,married,basic.6y,59,Spain,Manfrin,Male
45954993,blue-collar,married,basic.9y,57,Germany,Artamonova,Female
45954994,management,married,unknown,30,France,Hansen,Female
45954988,unemployed,married,basic.4y,34,Germany,Pai,Female
45904452,blue-collar,married,high.school,34,France,Larsen,Female
45816508,retired,divorced,unknown,38,Germany,Owen,Male
45816512,technician,married,basic.6y,31,France,Murphy,Female
45816517,admin.,married,university.degree,47,Germany,Ekechukwu,Female
45816520,technician,single,high.school,57,Germany,Ayers,Male
45816524,technician,married,basic.9y,44,Spain,Johnson,Female
45816525,self-employed,married,high.school,45,France,Millar,Male
45816532,technician,married,basic.4y,36,France,Farrell,Male
45816534,unknown,married,high.school,44,Spain,Sanders,Male
45816510,admin.,married,university.degree,51,France,Herrera,Male
45816519,technician,single,university.degree,28,Spain,Eberechukwu,Male
45526178,blue-collar,married,high.school,50,France,Bardin,Female
37848260,management,married,university.degree,51,Spain,Nwankwo,Male
37253070,job,single,basic.9y,38,Spain,Talbot,Female
46008974,housemaid,married,basic.4y,44,France,McGregor,Female
46008924,services,single,basic.4y,35,Germany,Onyeorulu,Male
45872981,services,single,basic.4y,35,Germany,Goold,Male
45872553,admin.,single,high.school,32,Germany,Zikoranaudodimma,Female
45803471,services,married,basic.9y,48,France,Garner,Male
45793770,services,single,basic.4y,35,France,Onyinyechukwuka,Male
45793753,admin.,married,professional.course,44,Spain,Genovese,Male
45769518,blue-collar,married,professional.course,43,France,Mai,Female
45769499,technician,married,high.school,40,France,Marshall,Male
45769481,services,married,basic.4y,50,France,Naylor,Female
45769472,blue-collar,married,professional.course,44,France,Pinto,Female
45769448,services,single,basic.9y,37,France,Fulton,Male
45769441,blue-collar,divorced,high.school,32,Germany,Palerma,Male
45769426,housemaid,married,high.school,58,Spain,McCaffrey,Male
45769394,blue-collar,married,high.school,49,Spain,Collins,Male
45769241,retired,married,basic.4y,32,France,Zuev,Male
45763071,blue-collar,married,high.school,30,France,Crawford,Female
45763061,blue-collar,married,high.school,28,Spain,Genovese,Male
45762860,blue-collar,married,basic.4y,40,France,Maclean,Male
45759483,management,married,university.degree,44,France,Fabro,Male
45759445,unemployed,married,professional.course,30,Spain,Price,Male
45758823,blue-collar,married,professional.course,30,France,Chatfield,Male
45758818,retired,single,professional.course,28,France,Volkova,Female
45758811,technician,married,basic.4y,58,France,Archer,Male
45758759,admin.,single,high.school,45,France,Ch'iu,Female
45167134,technician,married,professional.course,35,Spain,McKay,Male
44763653,technician,divorced,high.school,57,France,Craig,Male
38528319,self-employed,divorced,high.school,35,Spain,Abramovich,Female
44531588,technician,single,university.degree,41,France,Chien,Male
44403769,unknown,married,high.school,42,France,Timms,Female
45386682,admin.,married,basic.4y,42,Spain,Williford,Male
45386680,technician,married,basic.4y,51,Spain,Hamilton,Female
44766128,blue-collar,married,university.degree,48,France,Cheng,Female
44404001,management,married,basic.6y,39,Germany,Su,Male
44953336,job,married,basic.4y,47,Germany,McKenzie,Male
41179812,housemaid,single,professional.course,34,France,Akobundu,Male
40036107,services,married,basic.6y,44,Spain,Ko,Female
45508792,services,divorced,professional.course,52,Germany,Marcelo,Male
44581452,admin.,married,basic.4y,51,Spain,Chukwuebuka,Female
44410375,services,married,high.school,49,Spain,MacDonald,Female
45694677,services,single,basic.4y,35,Spain,Lampungmeiua,Female
44910967,admin.,married,high.school,44,Spain,Tai,Male
45233678,blue-collar,married,high.school,37,France,Enyinnaya,Female
45893442,technician,married,university.degree,47,Germany,McKenzie,Male
39991146,services,married,professional.course,43,France,Kline,Male
44886113,blue-collar,married,basic.9y,40,Spain,Ma,Female
45860677,services,divorced,basic.4y,32,Spain,Wood,Female
44403382,blue-collar,married,basic.4y,42,Germany,Riggs,Male
45974171,housemaid,married,university.degree,42,France,Capon,Male
46037119,blue-collar,married,professional.course,39,France,Smith,Female
45991566,retired,married,basic.4y,32,France,Davison,Male
45987532,blue-collar,married,unknown,30,France,Ingram,Female
45237602,blue-collar,married,basic.4y,42,Germany,Dilke,Male
38705887,blue-collar,married,basic.6y,35,France,Gibson,Male
44148363,management,married,basic.4y,56,France,Iadanza,Male
43624867,unemployed,married,basic.9y,40,Germany,Hebert,Female
43529318,blue-collar,single,university.degree,26,Germany,Pinto,Male
42308856,retired,divorced,university.degree,57,Spain,Dumetochukwu,Female
41357644,technician,married,basic.4y,51,Spain,Ross,Male
36887156,admin.,married,professional.course,31,France,Jamieson,Female
36310469,technician,married,university.degree,31,Germany,Chiganu,Female
35011554,technician,married,unknown,60,Spain,Burgess,Male
43084058,self-employed,single,university.degree,29,France,Cheng,Male
40869165,technician,married,basic.4y,44,Germany,Woods,Female
32130377,unknown,single,basic.9y,26,France,Liang,Male
44402764,admin.,married,basic.4y,54,Germany,Bluett,Female
45851842,technician,single,high.school,34,Spain,Chapman,Female
44715789,blue-collar,single,high.school,29,Spain,Andrejew,Male
38419326,management,divorced,high.school,33,France,Udobata,Female
45906416,job,single,high.school,35,France,Ejimofor,Male
44260705,housemaid,married,basic.6y,42,France,Spyer,Male
45976829,services,married,basic.4y,53,France,Walker,Male
45903262,services,married,professional.course,51,France,Palermo,Female
45903242,admin.,divorced,basic.4y,59,Spain,Philip,Male
45836319,services,married,basic.6y,51,France,Fallaci,Female
45757394,services,married,basic.9y,36,Germany,Perry,Female
45721533,admin.,divorced,professional.course,47,France,Henderson,Male
45721490,blue-collar,married,university.degree,51,France,Bergamaschi,Male
45599055,technician,married,university.degree,42,France,Fokine,Male
45597676,services,married,professional.course,40,France,Mackay,Male
45340712,blue-collar,married,basic.9y,26,France,Wu,Male
45672302,services,married,professional.course,45,Germany,Maslova,Female
44402069,blue-collar,married,basic.4y,51,France,Wei,Male
38281402,housemaid,married,high.school,42,France,McLean,Female
46007929,blue-collar,married,professional.course,31,Spain,Sung,Male
46007790,retired,married,basic.4y,38,France,Paterson,Female
44401064,blue-collar,divorced,basic.6y,51,Spain,Fanucci,Male
43752911,blue-collar,married,high.school,39,Spain,Thompson,Male
45919924,blue-collar,married,unknown,36,Germany,Tisdall,Female
45903674,management,married,unknown,60,France,Onochie,Male
45524238,unemployed,married,university.degree,34,France,Mironova,Female
45408933,blue-collar,married,basic.4y,41,France,Ndubueze,Female
45188051,retired,married,university.degree,34,Germany,Stephenson,Female
45017651,technician,married,basic.9y,36,Germany,Golubev,Male
44659739,admin.,married,professional.course,33,France,Liao,Male
44289536,technician,single,university.degree,46,France,Mullan,Female
42628397,technician,married,basic.4y,44,Germany,Glover,Male
42117845,self-employed,married,basic.6y,30,France,Northey,Female
41298157,technician,married,university.degree,34,Germany,Paterson,Female
40492179,unknown,divorced,university.degree,54,France,Maclean,Female
44928173,admin.,married,professional.course,58,Spain,Howarde,Male
43222402,technician,married,high.school,29,France,Teng,Male
43222347,blue-collar,married,university.degree,41,France,Colman,Female
43222335,management,married,basic.9y,53,Spain,Johnson,Male
43222089,job,married,university.degree,35,Spain,Butcher,Male
43221791,housemaid,single,basic.9y,34,Germany,Stanley,Male
43079698,services,single,unknown,36,France,Jackson,Female
39494655,services,married,basic.9y,31,Germany,Hu,Male
36206981,admin.,married,basic.4y,59,Germany,Hill,Male
45947826,services,married,professional.course,49,Spain,Pan,Male
44399055,services,married,high.school,37,Germany,Han,Female
45911672,admin.,married,university.degree,50,Spain,Wilkie,Female
45170409,blue-collar,married,high.school,34,Germany,Bray,Female
45258976,technician,married,university.degree,32,France,Ann,Female
46039318,services,married,basic.9y,45,France,Souter,Female
46023498,blue-collar,married,university.degree,39,Germany,Greco,Female
46007640,services,married,high.school,43,Spain,Mao,Male
45985135,blue-collar,married,basic.4y,43,France,Anderson,Male
45985124,housemaid,married,basic.9y,52,France,Ma,Male
45985140,blue-collar,married,basic.9y,54,France,Black,Female
45989435,retired,married,basic.9y,54,Germany,Medvedeva,Male
45982948,blue-collar,single,high.school,31,France,Benson,Male
45982772,blue-collar,married,basic.6y,35,France,Duncan,Female
44398901,blue-collar,married,high.school,28,Germany,Onwudiwe,Male
45747326,management,married,basic.9y,56,Spain,Mitchell,Female
45676584,unemployed,single,basic.4y,35,France,Ferrari,Female
44702768,blue-collar,married,basic.9y,45,France,Russo,Male
44411666,retired,married,basic.9y,38,Spain,Hazon,Male
42883725,technician,married,professional.course,42,France,Henderson,Male
27545174,admin.,married,basic.4y,44,Germany,Hardy,Male
44127795,technician,divorced,university.degree,58,France,Piccio,Male
45563816,technician,divorced,high.school,43,Germany,Dickson,Female
33842633,self-employed,married,professional.course,37,Germany,Holden,Female
44752846,technician,married,basic.9y,45,Spain,Hsieh,Male
44752788,unknown,married,university.degree,59,France,Doherty,Male
44752633,admin.,married,basic.9y,50,France,Page,Female
45990171,technician,married,high.school,41,Spain,Samuel,Female
45990156,blue-collar,married,university.degree,33,Germany,Malloy,Male
45879707,management,married,professional.course,46,Germany,Fitts,Female
45843205,job,single,high.school,30,Spain,Iadanza,Male
45843170,housemaid,single,high.school,28,France,Wu,Male
45781394,services,married,university.degree,58,France,Yefimova,Male
45424944,services,married,basic.4y,43,Spain,Pan,Male
45424916,admin.,married,high.school,39,Germany,Ts'ui,Female
45424825,services,married,professional.course,25,Spain,Liang,Male
44872945,services,single,unknown,39,France,Tsao,Male
44383039,admin.,married,basic.9y,42,France,Abramov,Male
43839443,blue-collar,married,high.school,43,France,Millar,Female
42689948,technician,married,high.school,43,Germany,Demuth,Female
45879368,services,single,university.degree,33,France,Genovese,Female
44398669,blue-collar,married,basic.4y,52,Germany,Lawless,Female
45975988,services,married,professional.course,42,Germany,Brooks,Female
45932718,blue-collar,married,basic.4y,53,France,Ignatyeva,Female
45570061,housemaid,married,basic.6y,41,France,Balmain,Female
45341145,blue-collar,married,professional.course,48,France,Millar,Female
45095299,retired,single,high.school,40,Spain,Ecuyer,Male
44392720,blue-collar,single,high.school,40,Germany,Parkhill,Male
46005472,blue-collar,married,high.school,53,Germany,Li Fonti,Female
44392642,blue-collar,married,high.school,55,Spain,Beneventi,Female
45955884,management,married,professional.course,39,Spain,Despeissis,Female
44392565,unemployed,married,basic.9y,35,Spain,Atkins,Male
45949276,blue-collar,divorced,basic.4y,50,France,Williams,Male
45942361,retired,divorced,basic.6y,38,France,Wright,Male
44392488,technician,married,basic.9y,41,France,Hancock,Male
45717348,admin.,married,professional.course,44,Germany,Hsieh,Female
44392411,technician,married,basic.6y,39,France,Wilkins,Male
45566292,technician,married,basic.6y,44,Germany,Longo,Female
45522300,self-employed,married,professional.course,51,France,Mancini,Female
45516259,technician,married,high.school,41,France,Madukaego,Male
44392951,unknown,married,professional.course,31,Germany,Winter-Irving,Male
45496861,admin.,married,high.school,40,France,Stewart,Male
44392874,technician,single,university.degree,38,France,Grant,Female
45414460,blue-collar,married,basic.6y,48,France,Brennan,Female
44392797,management,married,high.school,32,France,She,Male
45414435,job,single,basic.9y,46,France,Murray,Male
45414342,housemaid,married,basic.4y,49,France,Rischbieth,Female
44393106,services,married,basic.6y,47,Germany,Lung,Male
45406925,services,married,basic.6y,28,Spain,Otutodilichukwu,Female
45355462,admin.,single,university.degree,38,Spain,Thomas,Female
44393029,services,married,basic.6y,28,France,Fiorentini,Female
45297448,services,married,unknown,51,France,Hughes,Female
45010644,admin.,married,basic.9y,50,Germany,Whitworth,Male
44393260,blue-collar,single,university.degree,38,Spain,McIntosh,Female
44971558,technician,married,basic.6y,48,France,Ayers,Male
44837398,services,divorced,unknown,44,France,Trentino,Male
44393183,blue-collar,married,professional.course,30,Germany,Boyd,Male
44562431,services,single,basic.4y,34,Germany,McMasters,Male
44108914,blue-collar,married,basic.6y,36,France,Alekseyeva,Male
44393801,housemaid,married,university.degree,41,France,Miller,Male
44393647,blue-collar,married,basic.6y,40,France,Baranova,Female
43564735,retired,married,basic.9y,35,France,Mitchell,Male
44393724,blue-collar,married,basic.4y,46,Spain,Yobachi,Male
43123849,blue-collar,married,basic.9y,35,Germany,Huang,Male
44393492,blue-collar,single,university.degree,32,France,Genovese,Female
42941160,management,married,university.degree,34,France,Sorokina,Female
44393570,unemployed,married,basic.9y,35,France,Gray,Male
41345597,blue-collar,single,professional.course,28,France,Ervin,Female
44393415,retired,married,high.school,30,Spain,Vance,Male
39079791,technician,married,basic.4y,48,France,Noble,Female
44393338,admin.,married,professional.course,53,Spain,Milanesi,Male
36682399,technician,married,university.degree,31,Spain,Parkin,Female
33008465,technician,married,unknown,59,France,Cremonesi,Male
20080044,self-employed,married,high.school,51,Germany,Burns,Male
45841588,technician,married,high.school,47,France,Docherty,Female
44715578,unknown,married,university.degree,40,Germany,Ugonna,Male
44978073,admin.,single,university.degree,42,Germany,L?,Female
43741703,technician,married,high.school,30,France,Bevan,Male
45976725,blue-collar,married,basic.9y,40,France,Hsia,Male
45939086,management,married,high.school,30,Spain,O'Neill,Male
45939088,job,married,basic.9y,50,Spain,Johnstone,Female
45622963,housemaid,married,basic.6y,36,Spain,Pham,Female
43283987,services,single,university.degree,29,Germany,Bergamaschi,Female
45663179,services,married,basic.9y,43,France,Murphy,Female
45906085,admin.,married,high.school,35,France,Osinachi,Female
44731266,services,single,basic.4y,35,Spain,Muravyov,Female
45482487,services,divorced,basic.4y,48,Germany,Igwebuike,Male
44034979,admin.,married,professional.course,49,Spain,Zack,Male
45955312,blue-collar,married,basic.6y,44,Germany,Crawford,Male
45952883,technician,married,professional.course,32,Germany,Chidiegwu,Female
45929246,services,married,high.school,55,France,Lucchesi,Female
42705105,blue-collar,married,basic.4y,41,Germany,Pan,Male
42579585,services,single,high.school,27,Germany,Trevisani,Male
45967118,blue-collar,married,basic.9y,41,France,Yudin,Male
45843268,housemaid,married,basic.6y,36,France,Wade,Male
45551282,blue-collar,married,basic.9y,45,France,Chung,Male
45450994,retired,married,high.school,36,France,Septimus,Male
45023538,blue-collar,married,basic.9y,54,France,Hargraves,Female
44962074,blue-collar,married,high.school,48,Germany,Chukwukadibia,Male
44962050,blue-collar,married,basic.6y,32,Germany,Sidorov,Male
44940361,management,married,university.degree,33,Germany,Bunton,Female
44940008,unemployed,married,basic.4y,43,France,Cameron,Female
44939772,blue-collar,single,high.school,44,France,Kung,Female
44742654,retired,married,professional.course,50,France,Hay,Male
44581725,technician,single,university.degree,32,Spain,Conti,Female
44581645,admin.,married,basic.4y,43,France,Sims,Female
44580266,technician,single,university.degree,32,Germany,Carter,Male
44537454,technician,married,basic.4y,43,Germany,McGregor,Female
44165726,self-employed,divorced,professional.course,40,France,Lo,Male
44165549,technician,single,high.school,24,Germany,Chu,Female
43938033,unknown,married,university.degree,32,France,Dumetolisa,Female
43937127,admin.,married,basic.4y,43,Spain,Peng,Male
43930524,technician,single,university.degree,43,France,Drake-Brockman,Male
43759370,blue-collar,married,university.degree,35,France,Wan,Female
43759167,management,single,high.school,33,France,Cameron,Female
43347504,job,married,basic.4y,43,Germany,Tretiakov,Female
42136672,housemaid,married,professional.course,48,Germany,Ball,Male
41067665,services,married,basic.4y,52,Germany,Sal,Male
41067677,services,married,basic.4y,49,Spain,Chung,Female
40615718,admin.,married,high.school,30,France,Lai,Female
40504801,services,married,high.school,36,Spain,Gether,Male
39736810,services,married,basic.6y,39,France,Davidson,Female
39533135,admin.,married,basic.6y,39,France,Justice,Female
38466747,blue-collar,divorced,university.degree,36,Germany,Osonduagwuike,Male
38466566,technician,married,basic.6y,39,France,Ewing,Female
38465947,services,married,high.school,31,France,Chin,Female
38465563,blue-collar,married,professional.course,41,Germany,Chiang,Male
38465370,services,married,basic.9y,35,France,Ahmed,Male
38458682,blue-collar,married,university.degree,55,Germany,Marshall,Female
38453559,housemaid,married,high.school,57,France,Tsou,Male
38451445,blue-collar,married,basic.6y,38,Spain,Chien,Male
38451251,retired,married,basic.9y,52,France,Ubanwa,Male
45678307,blue-collar,married,high.school,60,Germany,Kapustin,Male
44629476,blue-collar,single,high.school,24,France,Calabresi,Male
45676934,blue-collar,married,basic.6y,38,Spain,Hsiao,Male
45676932,management,divorced,high.school,44,France,Grant,Female
45818774,unemployed,married,basic.9y,42,Spain,H?,Male
41780983,blue-collar,divorced,high.school,25,Spain,Chia,Male
46032372,retired,married,basic.6y,32,France,Ugoji,Male
46032271,technician,married,basic.4y,51,France,Gregory,Male
45989360,admin.,single,university.degree,28,France,Mackay,Male
45987910,technician,married,basic.9y,27,Spain,Nnamutaezinwa,Female
45987875,technician,married,basic.9y,35,Spain,Findlay,Male
45987866,self-employed,married,basic.9y,45,Spain,Ferri,Female
45980056,technician,single,high.school,30,Spain,Ku,Male
45980054,unknown,married,basic.4y,60,Germany,Amechi,Male
45980050,admin.,single,unknown,28,Germany,Kirk,Male
45980042,technician,married,basic.4y,45,Spain,Andrews,Female
45980026,blue-collar,married,professional.course,37,France,Murray,Female
45980020,management,married,professional.course,37,France,Griffin,Male
45979999,job,married,basic.6y,36,France,Longstaff,Male
45979924,housemaid,married,basic.4y,49,Spain,McWilliam,Female
45979734,services,married,professional.course,35,Spain,Coffee,Male
45979662,services,single,high.school,34,France,Hancock,Male
45979646,admin.,married,basic.9y,31,France,Clark,Male
45917666,services,married,university.degree,42,Germany,Creswell,Male
45908473,services,married,basic.6y,39,France,Dodds,Male
45908444,admin.,married,university.degree,33,Spain,Ewen,Male
45908361,blue-collar,married,high.school,38,France,Carter,Female
45905642,technician,divorced,university.degree,30,Germany,Ch'iu,Female
45871864,services,divorced,professional.course,31,France,Tsao,Female
45857736,blue-collar,married,university.degree,39,Germany,Burgess,Male
45837851,services,married,unknown,37,Spain,Fanucci,Female
45837850,blue-collar,married,basic.4y,48,Spain,Blackburn,Male
45837841,housemaid,married,high.school,32,France,Bennett,Male
45837843,blue-collar,married,basic.6y,48,Spain,Boniwell,Male
45837839,retired,single,university.degree,37,Germany,Vasilieva,Female
45837831,blue-collar,single,university.degree,37,France,Longo,Female
45837765,blue-collar,divorced,basic.6y,26,France,Kwemto,Male
45836658,blue-collar,married,high.school,33,France,Lawrence,Male
45797376,management,married,university.degree,54,France,Duncan,Male
45690799,unemployed,married,basic.9y,37,Spain,Bocharova,Female
45690698,blue-collar,married,university.degree,35,France,Morres,Female
45690695,retired,married,university.degree,45,France,Shih,Male
45632480,technician,single,high.school,33,France,Vogel,Female
45632458,admin.,married,university.degree,54,Germany,T'an,Male
45632395,technician,married,basic.4y,37,France,Wisdom,Female
45632385,technician,married,basic.9y,35,France,Lorenzo,Male
45632379,self-employed,divorced,basic.6y,33,France,Shahan,Female
45632372,technician,married,professional.course,49,Spain,Bryant,Male
45587653,unknown,married,university.degree,43,Germany,Liang,Male
45568937,admin.,married,university.degree,43,France,Chidozie,Female
45568886,technician,married,basic.6y,39,France,Hayward,Female
45490484,blue-collar,married,basic.9y,47,Spain,Liu,Male
45384804,management,divorced,high.school,30,Germany,Alexeeva,Female
45384794,job,divorced,university.degree,51,France,Calabresi,Female
45384784,housemaid,married,basic.6y,59,Spain,Lettiere,Female
45384763,services,married,basic.9y,31,Germany,Chou,Male
45384755,services,married,university.degree,39,France,Nnamutaezinwa,Male
45384747,admin.,married,basic.6y,43,Germany,Nnamutaezinwa,Female
45384711,services,married,basic.9y,30,Germany,Greece,Male
45384707,services,married,professional.course,37,Spain,Yin,Female
45384684,admin.,married,basic.6y,42,Spain,Larionova,Male
45384673,blue-collar,married,professional.course,37,Germany,Golubev,Female
45384570,technician,divorced,university.degree,37,France,Norman,Male
45384539,services,single,basic.6y,37,Spain,Capon,Male
45237697,blue-collar,single,basic.6y,36,Spain,Chukwudi,Male
45222847,services,married,basic.9y,48,France,Fedorov,Female
45183026,blue-collar,married,high.school,43,Spain,Avdeeva,Male
45096632,housemaid,married,basic.6y,28,Spain,Reid,Male
45096462,blue-collar,divorced,high.school,30,Germany,Kennedy,Female
44907503,retired,married,basic.4y,60,Spain,Chan,Female
44295674,blue-collar,married,basic.9y,31,France,Wofford,Male
43956989,blue-collar,married,university.degree,38,France,Mai,Male
37794968,blue-collar,married,high.school,50,France,King,Male
37794964,management,married,basic.9y,36,Spain,T'ao,Male
9317153,unemployed,married,professional.course,50,France,Hsu,Female
45353489,blue-collar,married,basic.4y,54,France,White,Female
44971754,retired,married,university.degree,33,Germany,Stephens,Male
44971695,technician,single,high.school,20,Spain,Frolov,Male
44354740,admin.,married,basic.9y,24,Spain,Lombardi,Male
46040569,technician,single,unknown,28,Spain,Munro,Male
46015329,technician,married,basic.4y,55,France,Hayward,Male
45885668,self-employed,married,high.school,25,France,Fields,Male
45521094,technician,married,basic.9y,41,France,Onwumelu,Male
45313670,unknown,married,basic.6y,39,France,Suffolk,Male
45289657,admin.,married,basic.9y,27,Germany,Tsao,Female
45280378,technician,married,basic.9y,27,France,Judd,Male
45280379,blue-collar,married,basic.6y,34,Germany,Hamilton,Male
45156891,management,single,professional.course,25,Spain,T'ang,Male
44910453,job,married,university.degree,48,Germany,Degtyarev,Male
43708640,housemaid,single,basic.6y,36,France,Kang,Male
43547728,services,married,basic.9y,36,Spain,Hudson,Female
45356008,services,married,basic.9y,27,Germany,Jibunoh,Male
45835909,admin.,married,university.degree,45,Spain,Kinlaw,Female
45988360,services,married,basic.6y,28,Germany,Chizuoke,Male
45988332,services,single,basic.6y,30,France,Lucciano,Female
45988288,admin.,married,basic.4y,43,France,Omeokachie,Female
45988223,blue-collar,single,high.school,32,France,Gorbunova,Male
45988216,technician,single,basic.9y,29,Germany,Tikhonov,Female
45988200,services,married,basic.9y,35,France,Campa,Male
45988186,blue-collar,married,high.school,43,France,Mancini,Female
45988178,services,married,basic.9y,35,France,Donoghue,Male
45988152,blue-collar,married,high.school,36,Spain,Tuan,Female
45988129,housemaid,married,high.school,36,Spain,Johnstone,Female
45988082,blue-collar,married,high.school,48,Germany,Romani,Female
45982414,retired,single,basic.4y,38,Germany,Fuller,Male
45982397,blue-collar,single,basic.9y,38,France,Baxter,Female
45982374,blue-collar,married,high.school,45,Spain,Pirozzi,Female
45838116,blue-collar,married,professional.course,35,France,Sung,Female
45772770,management,married,high.school,42,Spain,Rogers,Female
45619500,unemployed,married,basic.4y,56,France,Mills,Female
45465923,blue-collar,married,professional.course,30,France,Osonduagwuike,Female
45405317,retired,married,basic.4y,45,France,Byrne,Male
45397255,technician,single,high.school,39,France,McIntyre,Female
45395413,admin.,married,basic.6y,36,France,Aitken,Female
45384731,technician,married,university.degree,32,France,Macintyre,Female
45381579,technician,single,high.school,29,Germany,Simpson,Female
45358573,self-employed,married,basic.9y,34,Spain,Simpson,Male
45325874,technician,single,basic.6y,36,France,Metcalfe,Female
45256848,unknown,married,high.school,33,France,Lees,Male
45226508,admin.,married,basic.4y,43,Spain,Zetticci,Male
45104128,technician,married,basic.6y,31,Spain,Dale,Female
45013786,blue-collar,married,basic.6y,35,Germany,Byrne,Female
45013788,management,married,university.degree,42,France,Praed,Female
44921752,job,married,basic.6y,35,Spain,Laurens,Female
44699303,housemaid,married,basic.4y,44,France,Woods,Female
44691046,services,divorced,professional.course,36,Spain,Bykov,Female
44649395,services,married,university.degree,47,France,Vorobyova,Male
44417415,admin.,married,professional.course,59,France,Pirogova,Female
44118324,services,single,high.school,29,Spain,Sturt,Female
43988448,services,single,high.school,30,France,Panicucci,Female
43671517,admin.,married,basic.9y,38,Spain,Cook,Male
43438084,blue-collar,single,university.degree,45,France,Hardy,Male
43270299,technician,single,university.degree,28,France,Chu,Male
42071615,services,married,basic.4y,37,France,Franklin,Female
41543587,blue-collar,married,basic.6y,38,France,P'eng,Female
39500870,services,single,basic.9y,28,Germany,Chiang,Female
38588775,blue-collar,divorced,professional.course,31,Germany,Grant,Female
45990795,housemaid,married,basic.4y,37,Germany,Udobata,Male
45766430,blue-collar,divorced,university.degree,36,Germany,Siciliani,Female
45743219,retired,married,basic.9y,54,Germany,Evans,Male
45737560,blue-collar,married,basic.6y,53,Spain,Young,Female
45567110,blue-collar,married,basic.9y,43,Germany,Mitchell,Female
44984440,blue-collar,married,high.school,49,Germany,Lucchese,Female
44514710,management,divorced,professional.course,32,France,Hewitt,Female
44514663,unemployed,married,high.school,36,Spain,K'ung,Male
44111744,blue-collar,single,basic.9y,50,Germany,Swaim,Male
42885860,retired,divorced,basic.9y,51,Spain,Quinones,Male
42790352,technician,married,basic.4y,38,Germany,Kennedy,Male
32731441,admin.,married,professional.course,44,Spain,Endrizzi,Female
45524003,technician,married,high.school,29,France,Ludowici,Female
45488230,technician,divorced,basic.6y,46,France,Larson,Female
45288238,self-employed,divorced,basic.4y,32,Germany,Chigolum,Female
44559655,technician,divorced,basic.4y,43,France,Maclean,Male
44393879,unknown,married,university.degree,53,France,Lu,Female
44339851,admin.,married,basic.6y,43,France,Tuan,Female
46021161,technician,single,basic.4y,35,France,Glover,Male
45707695,blue-collar,divorced,basic.9y,49,Spain,Landman,Female
45352383,management,married,basic.6y,35,France,Trevisano,Male
45344153,job,single,professional.course,40,France,Longo,Female
42829233,housemaid,divorced,high.school,29,Spain,K?,Male
30186097,services,married,basic.4y,43,Germany,Muir,Male
45972746,services,married,basic.6y,47,France,Alexeyeva,Female
45617634,admin.,married,university.degree,38,Germany,Norman,Male
46041682,services,married,professional.course,48,France,Simmons,Female
46031518,services,married,high.school,53,Germany,Chukwualuka,Male
46031469,admin.,married,university.degree,53,Spain,McCall,Male
45868944,blue-collar,married,basic.9y,51,France,Moore,Male
45138742,technician,married,basic.9y,35,France,Ingram,Female
45982956,services,divorced,high.school,31,France,Okeke,Female
45982927,blue-collar,married,basic.4y,46,France,Shao,Female
45975358,services,married,basic.6y,28,France,Iloabuchi,Male
45929258,blue-collar,married,basic.9y,38,Spain,Nebechukwu,Male
45929227,housemaid,single,university.degree,28,Germany,Diribe,Female
45880454,blue-collar,married,professional.course,50,Germany,Macgroarty,Female
45880427,retired,single,university.degree,32,Spain,Artemova,Male
45872356,blue-collar,divorced,basic.4y,31,France,McDonald,Female
45198425,blue-collar,married,basic.9y,39,France,Mazzanti,Female
43776663,blue-collar,married,basic.9y,41,France,Kelly,Female
38062687,management,married,high.school,31,Spain,Davison,Female
38062642,unemployed,married,basic.9y,54,Germany,Reilly,Male
38062273,blue-collar,married,basic.6y,34,Spain,Ojiofor,Male
45740968,retired,married,high.school,51,France,Shelton,Male
45740585,technician,single,basic.9y,45,France,Lange,Male
43892543,admin.,divorced,high.school,32,France,Trentini,Female
43892507,technician,married,university.degree,28,France,Gardiner,Male
45985966,technician,married,university.degree,40,Spain,Wan,Male
45590165,self-employed,divorced,university.degree,55,Germany,Hsu,Female
45737822,technician,single,university.degree,41,France,Hovell,Male
46021892,unknown,divorced,high.school,57,Spain,Zhirov,Female
46021788,admin.,married,high.school,44,France,Espinosa,Female
46021542,technician,single,high.school,29,France,Wallace,Female
46021529,blue-collar,single,university.degree,38,Germany,Barbour,Female
46021335,management,married,basic.4y,34,France,Ozerova,Male
